split,file,lpips
train,16530.tif,0.359581
train,16531.tif,0.343634
train,16532.tif,0.397652
train,16533.tif,0.285277
train,16534.tif,0.380406
train,16535.tif,0.331498
train,16536.tif,0.36565
train,16537.tif,0.379461
train,16538.tif,0.321521
train,16539.tif,0.412811
train,1654.tif,0.335825
train,16540.tif,0.357797
train,16541.tif,0.417526
train,16542.tif,0.316499
train,16543.tif,0.2818
train,16544.tif,0.445685
train,16545.tif,0.383875
train,16546.tif,0.369291
train,16547.tif,0.326578
train,16548.tif,0.373211
train,16549.tif,0.378564
train,1655.tif,0.366991
train,16550.tif,0.299326
train,16551.tif,0.317508
train,16552.tif,0.345096
train,16553.tif,0.351749
train,16554.tif,0.338966
train,16555.tif,0.315184
train,16556.tif,0.396388
train,16557.tif,0.348475
train,16558.tif,0.296148
train,16559.tif,0.324058
train,1656.tif,0.377917
train,16560.tif,0.342871
train,16561.tif,0.350916
train,16562.tif,0.304117
train,16563.tif,0.379038
train,16564.tif,0.29255
train,16565.tif,0.323134
train,16566.tif,0.330142
train,16567.tif,0.371897
train,16568.tif,0.358837
train,16569.tif,0.343179
train,1657.tif,0.437279
train,16570.tif,0.292294
train,16571.tif,0.367251
train,16572.tif,0.32202
train,16573.tif,0.360213
train,16574.tif,0.341497
train,16575.tif,0.284647
train,16576.tif,0.34381
train,16577.tif,0.304479
train,16578.tif,0.393165
train,16579.tif,0.248418
train,1658.tif,0.404935
train,16580.tif,0.402174
train,16581.tif,0.316345
train,16582.tif,0.35618
train,16583.tif,0.40401
train,16584.tif,0.323158
train,16585.tif,0.321748
train,16586.tif,0.381369
train,16587.tif,0.359637
train,16588.tif,0.345258
train,16589.tif,0.329436
train,1659.tif,0.387281
train,16590.tif,0.352819
train,16591.tif,0.290617
train,16592.tif,0.363739
train,16593.tif,0.29476
train,16594.tif,0.281616
train,16595.tif,0.345557
train,16596.tif,0.426319
train,16597.tif,0.308141
train,16598.tif,0.386364
train,16599.tif,0.340724
train,166.tif,0.347678
train,1660.tif,0.347039
train,16600.tif,0.357099
train,16601.tif,0.317557
train,16602.tif,0.299042
train,16603.tif,0.332378
train,16604.tif,0.321498
train,16605.tif,0.412379
train,16606.tif,0.409036
train,16607.tif,0.373321
train,16608.tif,0.329288
train,16609.tif,0.320044
train,1661.tif,0.286717
train,16610.tif,0.315029
train,16611.tif,0.338842
train,16612.tif,0.292184
train,16613.tif,0.28461
train,16614.tif,0.333866
train,16615.tif,0.37637
train,16616.tif,0.386237
train,16617.tif,0.296505
train,16618.tif,0.298947
train,16619.tif,0.346856
train,1662.tif,0.351059
train,16620.tif,0.301933
train,16621.tif,0.295053
train,16622.tif,0.439208
train,16623.tif,0.324764
train,16624.tif,0.368436
train,16625.tif,0.365086
train,16626.tif,0.269556
train,16627.tif,0.332894
train,16628.tif,0.221354
train,16629.tif,0.316741
train,1663.tif,0.371656
train,16630.tif,0.308261
train,16631.tif,0.289795
train,16632.tif,0.375385
train,16633.tif,0.284559
train,16634.tif,0.407008
train,16635.tif,0.326067
train,16636.tif,0.364096
train,16637.tif,0.25729
train,16638.tif,0.288764
train,16639.tif,0.388843
train,1664.tif,0.400444
train,16640.tif,0.356372
train,16641.tif,0.36662
train,16642.tif,0.392749
train,16643.tif,0.333853
train,16644.tif,0.361698
train,16645.tif,0.350522
train,16646.tif,0.297904
train,16647.tif,0.335513
train,16648.tif,0.353929
train,16649.tif,0.369355
train,1665.tif,0.414902
train,16650.tif,0.322751
train,16651.tif,0.344237
train,16652.tif,0.347944
train,16653.tif,0.425745
train,16654.tif,0.307508
train,16655.tif,0.328791
train,16656.tif,0.37634
train,16657.tif,0.31524
train,16658.tif,0.344838
train,16659.tif,0.30341
train,1666.tif,0.381347
train,16660.tif,0.449901
train,16661.tif,0.310606
train,16662.tif,0.296443
train,16663.tif,0.371803
train,16664.tif,0.311962
train,16665.tif,0.324428
train,16666.tif,0.367791
train,16667.tif,0.300243
train,16668.tif,0.34968
train,16669.tif,0.451297
train,1667.tif,0.367351
train,16670.tif,0.297797
train,16671.tif,0.388435
train,16672.tif,0.257325
train,16673.tif,0.461918
train,16674.tif,0.31071
train,16675.tif,0.322016
train,16676.tif,0.326645
train,16677.tif,0.343732
train,16678.tif,0.327363
train,16679.tif,0.326818
train,1668.tif,0.346019
train,16680.tif,0.302073
train,16681.tif,0.250897
train,16682.tif,0.301607
train,16683.tif,0.326793
train,16684.tif,0.335301
train,16685.tif,0.400691
train,16686.tif,0.275954
train,16687.tif,0.332506
train,16688.tif,0.350516
train,16689.tif,0.325885
train,1669.tif,0.439368
train,16690.tif,0.354082
train,16691.tif,0.36055
train,16692.tif,0.318745
train,16693.tif,0.285511
train,16694.tif,0.337489
train,16695.tif,0.332066
train,16696.tif,0.311235
train,16697.tif,0.328097
train,16698.tif,0.322768
train,16699.tif,0.393301
train,167.tif,0.350842
train,1670.tif,0.447609
train,16700.tif,0.298921
train,16701.tif,0.339067
train,16702.tif,0.330206
train,16703.tif,0.296654
train,16704.tif,0.302635
train,16705.tif,0.320342
train,16706.tif,0.315937
train,16707.tif,0.343735
train,16708.tif,0.296397
train,16709.tif,0.364646
train,1671.tif,0.404513
train,16710.tif,0.373233
train,16711.tif,0.351348
train,16712.tif,0.293356
train,16713.tif,0.304178
train,16714.tif,0.271021
train,16715.tif,0.25374
train,16716.tif,0.387213
train,16717.tif,0.309874
train,16718.tif,0.290052
train,16719.tif,0.374589
train,1672.tif,0.391449
train,16720.tif,0.373298
train,16721.tif,0.365441
train,16722.tif,0.401413
train,16723.tif,0.313691
train,16724.tif,0.375831
train,16725.tif,0.309756
train,16726.tif,0.3345
train,16727.tif,0.354447
train,16728.tif,0.42871
train,16729.tif,0.351012
train,1673.tif,0.377732
train,16730.tif,0.341909
train,16731.tif,0.364042
train,16732.tif,0.423911
train,16733.tif,0.300219
train,16734.tif,0.351538
train,16735.tif,0.379947
train,16736.tif,0.396574
train,16737.tif,0.356567
train,16738.tif,0.34903
train,16739.tif,0.278325
train,1674.tif,0.383573
train,16740.tif,0.29334
train,16741.tif,0.387016
train,16742.tif,0.315812
train,16743.tif,0.322347
train,16744.tif,0.393225
train,16745.tif,0.383711
train,16746.tif,0.351476
train,16747.tif,0.335218
train,16748.tif,0.355759
train,16749.tif,0.379259
train,1675.tif,0.313099
train,16750.tif,0.318294
train,16751.tif,0.336964
train,16752.tif,0.313216
train,16753.tif,0.34101
train,16754.tif,0.303221
train,16755.tif,0.348939
train,16756.tif,0.307976
train,16757.tif,0.283514
train,16758.tif,0.284907
train,16759.tif,0.436935
train,1676.tif,0.382018
train,16760.tif,0.320869
train,16761.tif,0.342742
train,16762.tif,0.300368
train,16763.tif,0.403098
train,16764.tif,0.324221
train,16765.tif,0.269686
train,16766.tif,0.378064
train,16767.tif,0.34321
train,16768.tif,0.333716
train,16769.tif,0.376281
train,1677.tif,0.417023
train,16770.tif,0.316162
train,16771.tif,0.317666
train,16772.tif,0.325426
train,16773.tif,0.377386
train,16774.tif,0.363311
train,16775.tif,0.26033
train,16776.tif,0.366859
train,16777.tif,0.384465
train,16778.tif,0.328216
train,16779.tif,0.377429
train,1678.tif,0.36415
train,16780.tif,0.296564
train,16781.tif,0.351175
train,16782.tif,0.386963
train,16783.tif,0.404922
train,16784.tif,0.461508
train,16785.tif,0.31471
train,16786.tif,0.312509
train,16787.tif,0.317812
train,16788.tif,0.320581
train,16789.tif,0.306096
train,1679.tif,0.406565
train,16790.tif,0.341996
train,16791.tif,0.312323
train,16792.tif,0.321913
train,16793.tif,0.325958
train,16794.tif,0.322017
train,16795.tif,0.350598
train,16796.tif,0.286532
train,16797.tif,0.344829
train,16798.tif,0.368924
train,16799.tif,0.364397
train,168.tif,0.347352
train,1680.tif,0.355554
train,16800.tif,0.299592
train,16801.tif,0.333192
train,16802.tif,0.343454
train,16803.tif,0.335756
train,16804.tif,0.226008
train,16805.tif,0.287903
train,16806.tif,0.351461
train,16807.tif,0.418939
train,16808.tif,0.352167
train,16809.tif,0.333048
train,1681.tif,0.327522
train,16810.tif,0.308678
train,16811.tif,0.342549
train,16812.tif,0.341918
train,16813.tif,0.391041
train,16814.tif,0.383143
train,16815.tif,0.34125
train,16816.tif,0.348934
train,16817.tif,0.346089
train,16818.tif,0.298086
train,16819.tif,0.342498
train,1682.tif,0.438487
train,16820.tif,0.346793
train,16821.tif,0.283998
train,16822.tif,0.374808
train,16823.tif,0.418053
train,16824.tif,0.378597
train,16825.tif,0.321747
train,16826.tif,0.330745
train,16827.tif,0.389168
train,16828.tif,0.329662
train,16829.tif,0.36322
train,1683.tif,0.376325
train,16830.tif,0.306302
train,16831.tif,0.375139
train,16832.tif,0.37646
train,16833.tif,0.348586
train,16834.tif,0.333941
train,16835.tif,0.445915
train,16836.tif,0.297424
train,16837.tif,0.350355
train,16838.tif,0.357545
train,16839.tif,0.392638
train,1684.tif,0.384774
train,16840.tif,0.345078
train,16841.tif,0.373912
train,16842.tif,0.362632
train,16843.tif,0.374182
train,16844.tif,0.337678
train,16845.tif,0.327459
train,16846.tif,0.297654
train,16847.tif,0.309545
train,16848.tif,0.29274
train,16849.tif,0.360218
train,1685.tif,0.480276
train,16850.tif,0.340928
train,16851.tif,0.326622
train,16852.tif,0.313131
train,16853.tif,0.320305
train,16854.tif,0.331185
train,16855.tif,0.277181
train,16856.tif,0.383654
train,16857.tif,0.359483
train,16858.tif,0.332541
train,16859.tif,0.386063
train,1686.tif,0.387056
train,16860.tif,0.310489
train,16861.tif,0.31311
train,16862.tif,0.289382
train,16863.tif,0.374661
train,16864.tif,0.430234
train,16865.tif,0.361378
train,16866.tif,0.284639
train,16867.tif,0.306299
train,16868.tif,0.269234
train,16869.tif,0.300105
train,1687.tif,0.41771
train,16870.tif,0.3121
train,16871.tif,0.375196
train,16872.tif,0.336039
train,16873.tif,0.334687
train,16874.tif,0.301738
train,16875.tif,0.296511
train,16876.tif,0.289327
train,16877.tif,0.296513
train,16878.tif,0.311929
train,16879.tif,0.332241
train,1688.tif,0.34685
train,16880.tif,0.396949
train,16881.tif,0.342349
train,16882.tif,0.287996
train,16883.tif,0.352005
train,16884.tif,0.370187
train,16885.tif,0.309412
train,16886.tif,0.328671
train,16887.tif,0.394438
train,16888.tif,0.309154
train,16889.tif,0.509873
train,1689.tif,0.409696
train,16890.tif,0.329656
train,16891.tif,0.348528
train,16892.tif,0.315689
train,16893.tif,0.32208
train,16894.tif,0.376155
train,16895.tif,0.379701
train,16896.tif,0.339006
train,16897.tif,0.318599
train,16898.tif,0.31696
train,16899.tif,0.374919
train,169.tif,0.394396
train,1690.tif,0.33755
train,16900.tif,0.378938
train,16901.tif,0.324775
train,16902.tif,0.417236
train,16903.tif,0.29273
train,16904.tif,0.332522
train,16905.tif,0.339165
train,16906.tif,0.328359
train,16907.tif,0.312182
train,16908.tif,0.38034
train,16909.tif,0.299885
train,1691.tif,0.326692
train,16910.tif,0.284134
train,16911.tif,0.366127
train,16912.tif,0.355569
train,16913.tif,0.378818
train,16914.tif,0.330641
train,16915.tif,0.260282
train,16916.tif,0.36229
train,16917.tif,0.304854
train,16918.tif,0.359479
train,16919.tif,0.384455
train,1692.tif,0.36099
train,16920.tif,0.309822
train,16921.tif,0.331454
train,16922.tif,0.344554
train,16923.tif,0.310948
train,16924.tif,0.357565
train,16925.tif,0.313039
train,16926.tif,0.317779
train,16927.tif,0.290864
train,16928.tif,0.371371
train,16929.tif,0.337711
train,1693.tif,0.316483
train,16930.tif,0.246068
train,16931.tif,0.351865
train,16932.tif,0.296359
train,16933.tif,0.290667
train,16934.tif,0.317353
train,16935.tif,0.308255
train,16936.tif,0.314557
train,16937.tif,0.318545
train,16938.tif,0.384991
train,16939.tif,0.279948
train,1694.tif,0.388942
train,16940.tif,0.318014
train,16941.tif,0.308244
train,16942.tif,0.340174
train,16943.tif,0.398967
train,16944.tif,0.343028
train,16945.tif,0.325413
train,16946.tif,0.311951
train,16947.tif,0.402028
train,16948.tif,0.322053
train,16949.tif,0.346925
train,1695.tif,0.42347
train,16950.tif,0.377176
train,16951.tif,0.454422
train,16952.tif,0.318255
train,16953.tif,0.301883
train,16954.tif,0.37848
train,16955.tif,0.324563
train,16956.tif,0.484543
train,16957.tif,0.319191
train,16958.tif,0.33427
train,16959.tif,0.356853
train,1696.tif,0.36761
train,16960.tif,0.334223
train,16961.tif,0.347212
train,16962.tif,0.331987
train,16963.tif,0.358754
train,16964.tif,0.267875
train,16965.tif,0.374492
train,16966.tif,0.294769
train,16967.tif,0.344481
train,16968.tif,0.347922
train,16969.tif,0.414577
train,1697.tif,0.451251
train,16970.tif,0.350601
train,16971.tif,0.353368
train,16972.tif,0.295891
train,16973.tif,0.32196
train,16974.tif,0.336287
train,16975.tif,0.304516
train,16976.tif,0.298624
train,16977.tif,0.379221
train,16978.tif,0.328649
train,16979.tif,0.342732
train,1698.tif,0.357429
train,16980.tif,0.385518
train,16981.tif,0.368014
train,16982.tif,0.376103
train,16983.tif,0.34702
train,16984.tif,0.391285
train,16985.tif,0.345105
train,16986.tif,0.335935
train,16987.tif,0.345496
train,16988.tif,0.377277
train,16989.tif,0.409693
train,1699.tif,0.353565
train,16990.tif,0.328327
train,16991.tif,0.323223
train,16992.tif,0.314471
train,16993.tif,0.326283
train,16994.tif,0.302818
train,16995.tif,0.282173
train,16996.tif,0.347691
train,16997.tif,0.358595
train,16998.tif,0.324187
train,16999.tif,0.313828
train,17.tif,0.357389
train,170.tif,0.340259
train,1700.tif,0.341117
train,17000.tif,0.324168
train,17001.tif,0.305836
train,17002.tif,0.381086
train,17003.tif,0.318998
train,17004.tif,0.341628
train,17005.tif,0.319616
train,17006.tif,0.298068
train,17007.tif,0.303254
train,17008.tif,0.379118
train,17009.tif,0.360643
train,1701.tif,0.405863
train,17010.tif,0.422098
train,17011.tif,0.290237
train,17012.tif,0.307686
train,17013.tif,0.368197
train,17014.tif,0.305048
train,17015.tif,0.367915
train,17016.tif,0.329859
train,17017.tif,0.325422
train,17018.tif,0.340481
train,17019.tif,0.276244
train,1702.tif,0.446604
train,17020.tif,0.324229
train,17021.tif,0.353712
train,17022.tif,0.377713
train,17023.tif,0.322513
train,17024.tif,0.278508
train,17025.tif,0.293953
train,17026.tif,0.32291
train,17027.tif,0.347789
train,17028.tif,0.29954
train,17029.tif,0.340011
train,1703.tif,0.322998
train,17030.tif,0.427207
train,17031.tif,0.391681
train,17032.tif,0.286403
train,17033.tif,0.293644
train,17034.tif,0.35563
train,17035.tif,0.347723
train,17036.tif,0.324467
train,17037.tif,0.382223
train,17038.tif,0.353516
train,17039.tif,0.36191
train,1704.tif,0.423224
train,17040.tif,0.323992
train,17041.tif,0.281996
train,17042.tif,0.331692
train,17043.tif,0.341349
train,17044.tif,0.316637
train,17045.tif,0.353205
train,17046.tif,0.348054
train,17047.tif,0.310269
train,17048.tif,0.337111
train,17049.tif,0.426789
train,1705.tif,0.400615
train,17050.tif,0.331267
train,17051.tif,0.366969
train,17052.tif,0.279328
train,17053.tif,0.354687
train,17054.tif,0.311683
train,17055.tif,0.304166
train,17056.tif,0.373571
train,17057.tif,0.325817
train,17058.tif,0.40632
train,17059.tif,0.395613
train,1706.tif,0.355273
train,17060.tif,0.320226
train,17061.tif,0.340781
train,17062.tif,0.334047
train,17063.tif,0.408913
train,17064.tif,0.423667
train,17065.tif,0.356586
train,17066.tif,0.281236
train,17067.tif,0.357428
train,17068.tif,0.307007
train,17069.tif,0.340609
train,1707.tif,0.367501
train,17070.tif,0.26096
train,17071.tif,0.366063
train,17072.tif,0.356161
train,17073.tif,0.321424
train,17074.tif,0.322515
train,17075.tif,0.369712
train,17076.tif,0.353152
train,17077.tif,0.317188
train,17078.tif,0.303789
train,17079.tif,0.270304
train,1708.tif,0.389825
train,17080.tif,0.376375
train,17081.tif,0.321879
train,17082.tif,0.358332
train,17083.tif,0.419585
train,17084.tif,0.376146
train,17085.tif,0.359494
train,17086.tif,0.287529
train,17087.tif,0.359775
train,17088.tif,0.234313
train,17089.tif,0.254008
train,1709.tif,0.391896
train,17090.tif,0.370282
train,17091.tif,0.302871
train,17092.tif,0.340868
train,17093.tif,0.329527
train,17094.tif,0.336269
train,17095.tif,0.358556
train,17096.tif,0.306587
train,17097.tif,0.361483
train,17098.tif,0.212321
train,17099.tif,0.307599
train,171.tif,0.389828
train,1710.tif,0.337154
train,17100.tif,0.335363
train,17101.tif,0.29744
train,17102.tif,0.359985
train,17103.tif,0.296648
train,17104.tif,0.360209
train,17105.tif,0.33245
train,17106.tif,0.370707
train,17107.tif,0.287751
train,17108.tif,0.370611
train,17109.tif,0.385495
train,1711.tif,0.370006
train,17110.tif,0.320135
train,17111.tif,0.44254
train,17112.tif,0.399283
train,17113.tif,0.329686
train,17114.tif,0.375725
train,17115.tif,0.345726
train,17116.tif,0.430956
train,17117.tif,0.384402
train,17118.tif,0.2973
train,17119.tif,0.314617
train,1712.tif,0.416673
train,17120.tif,0.352248
train,17121.tif,0.320626
train,17122.tif,0.276823
train,17123.tif,0.317005
train,17124.tif,0.313875
train,17125.tif,0.368723
train,17126.tif,0.277623
train,17127.tif,0.383182
train,17128.tif,0.271282
train,17129.tif,0.291405
train,1713.tif,0.366362
train,17130.tif,0.341362
train,17131.tif,0.341754
train,17132.tif,0.335043
train,17133.tif,0.286844
train,17134.tif,0.395396
train,17135.tif,0.319807
train,17136.tif,0.305357
train,17137.tif,0.364575
train,17138.tif,0.331725
train,17139.tif,0.313449
train,1714.tif,0.330997
train,17140.tif,0.387321
train,17141.tif,0.335815
train,17142.tif,0.328463
train,17143.tif,0.336379
train,17144.tif,0.303032
train,17145.tif,0.354343
train,17146.tif,0.278873
train,17147.tif,0.298937
train,17148.tif,0.359289
train,17149.tif,0.370516
train,1715.tif,0.420045
train,17150.tif,0.398438
train,17151.tif,0.403827
train,17152.tif,0.344519
train,17153.tif,0.294783
train,17154.tif,0.32318
train,17155.tif,0.291182
train,17156.tif,0.32797
train,17157.tif,0.237307
train,17158.tif,0.356497
train,17159.tif,0.33798
train,1716.tif,0.372519
train,17160.tif,0.265615
train,17161.tif,0.356304
train,17162.tif,0.323406
train,17163.tif,0.371729
train,17164.tif,0.402847
train,17165.tif,0.343735
train,17166.tif,0.404463
train,17167.tif,0.408545
train,17168.tif,0.297238
train,17169.tif,0.317225
train,1717.tif,0.306412
train,17170.tif,0.315284
train,17171.tif,0.370028
train,17172.tif,0.363011
train,17173.tif,0.348322
train,17174.tif,0.342963
train,17175.tif,0.314838
train,17176.tif,0.323313
train,17177.tif,0.375904
train,17178.tif,0.330554
train,17179.tif,0.352471
train,1718.tif,0.425436
train,17180.tif,0.355051
train,17181.tif,0.310775
train,17182.tif,0.418317
train,17183.tif,0.328358
train,17184.tif,0.317802
train,17185.tif,0.395384
train,17186.tif,0.329408
train,17187.tif,0.349427
train,17188.tif,0.366448
train,17189.tif,0.335691
train,1719.tif,0.36004
train,17190.tif,0.425429
train,17191.tif,0.395654
train,17192.tif,0.399938
train,17193.tif,0.384096
train,17194.tif,0.350257
train,17195.tif,0.374919
